uq,error
-2.949293772379557,0.3818181818181818
-3.70508869489034,0.4266666666666666
-3.028087337811788,0.3793103448275862
-3.2531365156173706,0.2741935483870967
-3.3712613582611084,0.2837837837837837
-3.5633579889933267,0.2878787878787878
-2.756476561228434,0.3809523809523809
-3.1800833145777383,0.3235294117647058
-3.442780057589213,0.2894736842105263
-3.366028587023417,0.3015873015873016
-3.419173280398051,0.375
-3.0953822135925293,0.4556962025316455
-3.287800272305806,0.2962962962962963
-3.306156635284424,0.3015873015873016
-2.8064392805099487,0.4313725490196078
-2.416578928629557,0.6190476190476191
-3.6752249002456665,0.2117647058823529
-3.1983738342920938,0.4444444444444444
-2.5396100282669067,0.4838709677419355
-3.4646884202957158,0.1791044776119402
-3.2571195363998413,0.2535211267605634
-3.3293513456980386,0.2361111111111111
-3.437864383061727,0.2361111111111111
-2.484893004099528,0.4
-2.5710209210713706,0.575
-2.7847334941228232,0.537037037037037
-3.037925799687704,0.35
-3.137924830118815,0.2857142857142857
-3.2888760964075723,0.3939393939393939
-3.3488317728042603,0.2048192771084337
-2.631846268971761,0.3181818181818182
-3.718775749206543,0.1884057971014492
-2.7639004786809287,0.3488372093023255
-3.5311211744944253,0.2432432432432432
-2.945719281832377,0.3461538461538461
-3.168614864349365,0.2586206896551724
-2.9466974337895717,0.4107142857142857
-3.123217066129049,0.2741935483870967
-3.561521609624227,0.2982456140350877
-3.2950265407562256,0.2328767123287671
-3.448345184326172,0.2580645161290322
-3.017268975575765,0.4193548387096774
-3.071177283922831,0.4
-3.359119455019633,0.2575757575757575
-3.445490558942159,0.2048192771084337
-3.238963484764099,0.3636363636363636
-2.5561470190684,0.4878048780487805
